Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2015-03-11,860.95,869.6,852.4,853.5,855.95,2659765.0,22899.94
2015-03-12,858.0,867.4,855.6,863.5,863.8,2693254.0,23164.48
2015-03-13,869.0,869.6,847.0,852.4,850.1,2956988.0,25321.46
2015-03-16,851.5,853.95,840.3,843.2,842.1,3163589.0,26678.04
2015-03-17,850.55,859.9,841.0,856.05,856.85,4359100.0,37078.61
2015-03-18,857.0,872.25,854.7,868.95,868.65,2118940.0,18288.14
2015-03-19,875.55,876.7,854.1,854.7,856.15,3185218.0,27540.01
2015-03-20,857.9,861.15,848.6,858.0,854.1,2378572.0,20329.07
2015-03-23,856.5,864.0,838.1,842.0,841.95,3029112.0,25627.0
2015-03-24,842.1,854.3,842.1,848.9,847.95,2111750.0,17910.89
2015-03-25,849.0,849.5,841.0,842.0,844.9,2346393.0,19796.96
2015-03-26,841.1,849.25,824.1,831.0,829.3,4713693.0,39395.43
2015-03-27,833.9,835.0,801.45,810.0,811.7,5332142.0,43494.19
2015-03-30,816.6,817.7,796.45,814.1,810.75,3961481.0,32000.04
2015-03-31,818.0,832.9,818.0,822.9,826.0,4625471.0,38237.72
2015-04-01,824.9,839.0,813.1,835.15,836.05,3334693.0,27527.96
2015-04-06,836.0,838.0,821.4,823.65,824.65,2819367.0,23293.66
2015-04-07,826.05,836.1,826.05,832.15,832.85,4863211.0,40432.17
2015-04-08,833.5,869.5,832.9,863.0,865.9,5673710.0,48535.73
2015-04-09,865.5,899.0,858.8,897.0,895.1,6234931.0,54920.68
2015-04-10,894.95,908.8,889.1,904.0,904.35,5788462.0,52061.41
2015-04-13,906.8,924.75,898.75,922.3,922.5,4612201.0,42200.87
2015-04-15,921.0,939.6,907.2,923.9,923.65,5081693.0,46743.15
2015-04-16,924.5,938.0,919.0,929.55,928.35,4612192.0,42802.9
2015-04-17,935.05,944.3,922.6,924.1,926.85,5476551.0,51159.23
2015-04-20,937.3,937.45,878.5,883.75,885.65,8601165.0,77540.14
2015-04-21,890.15,895.5,872.45,876.45,876.45,4047524.0,35841.23
2015-04-22,881.9,886.75,867.0,879.0,879.75,3374188.0,29621.98
2015-04-23,883.85,889.4,869.05,877.0,877.05,3048801.0,26798.63
2015-04-24,877.0,884.45,868.65,882.4,878.9,2905259.0,25515.52
2015-04-27,880.05,887.5,871.45,872.2,875.3,2524227.0,22200.89
2015-04-28,874.7,882.0,858.55,862.9,865.2,3357286.0,29149.04
2015-04-29,862.0,870.55,847.4,848.2,850.0,3746012.0,32214.37
2015-04-30,850.0,865.9,847.95,865.0,862.35,7955186.0,68240.0
2015-05-04,866.2,893.9,860.5,892.75,890.95,3446692.0,30246.59
2015-05-05,893.7,901.8,885.1,891.15,892.15,4079468.0,36418.91
2015-05-06,890.0,896.75,872.0,877.0,880.25,5128997.0,45233.74
2015-05-07,875.0,878.45,860.0,867.0,870.75,3825462.0,33188.02
2015-05-08,871.0,893.75,861.1,888.25,889.7,3909788.0,34452.0
2015-05-11,892.85,899.45,883.4,893.8,895.95,3249083.0,28981.53
2015-05-12,894.9,894.9,865.15,871.15,868.7,3805956.0,33223.49
2015-05-13,873.35,888.65,857.2,885.6,885.1,3817667.0,33294.29
2015-05-14,886.0,886.2,870.3,877.0,878.2,2818365.0,24747.3
2015-05-15,881.9,886.95,870.1,872.15,873.95,1904490.0,16698.0
2015-05-18,874.9,894.0,872.2,891.5,891.55,2250982.0,19934.94
2015-05-19,891.25,904.75,886.6,895.0,895.55,3317436.0,29699.45
2015-05-20,900.4,911.0,897.7,906.9,908.85,1990706.0,18016.57
2015-05-21,911.25,915.4,894.1,895.6,896.75,2459446.0,22188.91
2015-05-22,897.0,905.6,897.0,902.3,903.85,1908452.0,17207.63
2015-05-25,900.0,908.0,892.35,893.1,894.5,1512612.0,13597.28
2015-05-26,895.0,896.0,882.7,887.0,884.6,2173883.0,19342.07
2015-05-27,886.0,890.9,880.2,884.9,885.3,1846549.0,16351.77
2015-05-28,885.85,894.25,872.0,876.6,875.8,6066339.0,53382.08
2015-05-29,879.9,886.45,873.1,880.85,877.0,6692348.0,58755.82
2015-06-01,880.0,904.9,878.0,902.05,902.25,4479082.0,40271.0
2015-06-02,905.75,918.8,891.45,897.0,898.65,4612571.0,41679.87
2015-06-03,899.0,910.45,888.5,895.0,896.35,3553618.0,31933.98
2015-06-04,904.2,916.2,892.55,915.8,912.7,3641649.0,32974.74
2015-06-05,909.9,916.95,904.45,910.4,907.75,2986745.0,27184.13
2015-06-08,906.8,910.0,883.1,885.25,885.45,2479431.0,22176.72
2015-06-09,883.55,890.65,877.35,883.95,883.7,2092303.0,18493.38
2015-06-10,886.0,909.9,885.0,906.3,905.8,3088017.0,27893.53
2015-06-11,906.0,909.5,873.65,877.5,877.15,3354787.0,29709.11
2015-06-12,879.0,892.7,878.25,891.5,889.85,4924556.0,43727.57
2015-06-15,894.9,905.0,890.0,901.45,901.75,2939253.0,26453.82
2015-06-16,899.0,905.0,893.2,904.5,903.95,3184005.0,28583.35
2015-06-17,905.05,942.35,894.0,931.45,931.2,5996339.0,55386.66
2015-06-18,932.55,982.0,932.5,980.05,978.95,11284420.0,109050.87
2015-06-19,982.5,1006.4,982.5,997.15,996.65,10448751.0,103910.17
2015-06-22,996.95,1008.7,986.5,992.65,991.7,4433185.0,44039.8
2015-06-23,992.65,1002.7,991.0,993.2,995.0,3659045.0,36455.59
2015-06-24,995.0,1006.45,986.65,987.15,990.9,4252334.0,42440.62
2015-06-25,987.0,1009.0,985.0,1006.8,1004.55,6211775.0,62188.05
2015-06-26,999.9,1014.1,995.4,999.5,1000.7,4792657.0,48062.68
2015-06-29,987.9,993.85,972.0,990.3,990.85,4610282.0,45350.92
2015-06-30,989.9,1002.85,988.0,999.0,1000.1,5299670.0,52699.8
2015-07-01,1001.0,1010.45,1001.0,1006.0,1005.65,3388578.0,34104.9
2015-07-02,1009.0,1019.75,1007.1,1008.05,1010.85,3641605.0,36914.06
2015-07-03,1009.75,1013.8,1003.05,1005.4,1007.2,3161556.0,31883.07
2015-07-06,996.1,1018.9,995.2,1017.7,1015.55,2797340.0,28165.65
2015-07-07,1011.0,1016.6,1000.0,1004.15,1003.25,2581847.0,26010.98
2015-07-08,995.85,1008.7,991.65,993.2,996.6,3472328.0,34684.32
2015-07-09,996.0,1001.0,983.15,990.0,987.4,3713532.0,36880.74
2015-07-10,991.1,1004.0,990.25,1001.9,1001.8,3682606.0,36788.55
2015-07-13,1001.8,1012.5,995.15,1005.8,1007.0,2253887.0,22642.14
2015-07-14,1008.9,1011.5,995.2,996.35,997.8,2272786.0,22775.24
2015-07-15,999.75,1014.4,999.55,1008.85,1011.15,3093396.0,31233.83
2015-07-16,1012.0,1027.8,1011.15,1022.35,1023.7,3395442.0,34743.7
2015-07-17,1025.25,1031.15,1018.0,1024.0,1021.7,2330438.0,23902.93
2015-07-20,1027.8,1029.95,1017.9,1024.95,1024.75,1451127.0,14863.23
2015-07-21,1028.0,1028.45,1002.75,1010.8,1007.8,1811142.0,18439.55
2015-07-22,1005.0,1053.95,1004.6,1051.9,1050.4,3956647.0,41136.27
2015-07-23,1053.5,1067.85,1041.2,1044.95,1045.3,4261457.0,44825.64
2015-07-24,1048.0,1049.65,1021.1,1029.0,1025.05,2994363.0,31041.91
2015-07-27,1024.9,1029.9,1001.75,1002.1,1005.35,4598763.0,46721.51
2015-07-28,1008.3,1016.7,1000.1,1011.1,1010.25,3059101.0,30906.83
2015-07-29,1009.5,1012.7,992.1,995.9,996.0,3380933.0,33913.17
2015-07-30,1000.1,1008.0,992.3,1000.0,1000.15,2674704.0,26758.41
2015-07-31,1000.0,1007.9,990.0,1001.0,1001.85,3802312.0,38037.47
2015-08-03,1001.0,1013.85,999.4,1002.0,1002.45,2260182.0,22718.19
2015-08-04,1003.4,1005.65,980.0,989.35,988.0,2744569.0,27165.65
2015-08-05,988.25,1000.8,984.1,988.2,987.75,3279028.0,32574.43
2015-08-06,991.0,992.0,977.5,978.5,978.95,1990511.0,19566.9
2015-08-07,979.0,994.0,977.15,984.0,984.35,1967847.0,19429.37
2015-08-10,984.5,988.8,964.5,966.3,968.9,2123285.0,20732.27
2015-08-11,971.0,973.65,958.0,966.0,966.0,2002952.0,19353.06
2015-08-12,963.6,966.0,940.55,942.1,942.9,2205902.0,21046.07
2015-08-13,947.0,953.95,929.4,938.4,933.35,2135047.0,20078.24
2015-08-14,940.25,972.0,934.3,966.45,966.95,2912005.0,27922.6
2015-08-17,966.0,966.0,946.05,950.9,950.7,2481826.0,23642.43
2015-08-18,956.0,956.0,942.2,945.05,944.1,1515583.0,14342.25
2015-08-19,944.0,961.0,939.45,953.0,954.6,2029201.0,19332.18
2015-08-20,959.95,959.95,913.75,915.65,916.3,4344929.0,40387.6
2015-08-21,910.0,911.9,897.0,905.55,907.95,4583212.0,41488.94
2015-08-24,880.0,880.0,818.0,821.75,829.55,8145723.0,69683.83
2015-08-25,840.85,860.65,823.2,858.3,848.15,11315843.0,95247.68
2015-08-26,847.8,874.8,840.0,851.8,853.4,4332912.0,37282.17
2015-08-27,866.8,881.25,857.05,868.5,869.15,6171185.0,53695.15
2015-08-28,875.0,883.0,866.1,871.1,872.4,2461890.0,21541.38
2015-08-31,872.85,872.85,853.8,857.65,855.9,4733716.0,40716.86
2015-09-01,853.9,853.9,835.1,838.15,839.85,4947842.0,41673.69
2015-09-02,850.0,857.1,842.6,853.0,849.55,4492201.0,38197.63
2015-09-03,854.05,860.75,844.4,855.05,853.85,2665275.0,22719.3
2015-09-04,849.7,849.7,825.1,835.05,835.9,3703036.0,30942.34
2015-09-07,838.25,844.0,827.7,833.05,833.2,2339465.0,19495.71
2015-09-08,836.0,852.95,825.1,850.6,848.6,2948830.0,24841.03
2015-09-09,861.0,878.7,850.5,870.1,874.05,3963791.0,34330.12
2015-09-10,861.0,870.5,855.5,870.5,867.0,2531423.0,21861.06
2015-09-11,872.0,876.1,856.2,860.35,860.95,2430944.0,20982.82
2015-09-14,861.75,865.7,851.9,862.0,863.85,1820453.0,15635.29
2015-09-15,862.0,870.0,855.6,867.0,868.15,2630944.0,22743.16
2015-09-16,872.1,877.35,865.2,872.6,872.55,3068686.0,26762.16
2015-09-18,878.45,899.5,877.15,891.7,895.4,7831592.0,69705.23
2015-09-21,880.0,888.2,876.05,877.75,878.1,2910364.0,25676.22
2015-09-22,880.0,884.9,844.5,846.0,847.9,3599162.0,31002.16
2015-09-23,843.0,856.8,840.0,849.3,850.35,3479324.0,29537.43
2015-09-24,848.0,848.0,834.75,836.65,837.35,6646509.0,55705.67
2015-09-28,839.8,840.9,828.7,835.0,834.25,2657197.0,22173.4
2015-09-29,830.0,850.25,826.1,842.0,840.75,3623837.0,30380.29
2015-09-30,851.0,864.8,838.5,862.05,862.3,3952665.0,33743.46
2015-10-01,873.95,873.95,858.6,862.5,864.7,1980306.0,17111.7
2015-10-05,862.8,890.0,861.85,889.5,888.0,3660854.0,32173.74
2015-10-06,895.65,900.5,885.75,893.9,898.05,2818498.0,25183.1
2015-10-07,894.7,918.05,891.0,916.1,913.8,2632179.0,23781.75
2015-10-08,914.9,914.9,886.25,892.4,889.1,2457989.0,22121.3
2015-10-09,894.05,905.45,881.5,885.7,887.35,2132195.0,19023.14
2015-10-12,888.0,901.6,888.0,892.35,891.75,1420049.0,12706.71
2015-10-13,885.05,896.3,882.9,895.0,893.6,1408658.0,12542.51
2015-10-14,895.8,905.0,893.95,904.2,902.95,1829257.0,16462.3
2015-10-15,907.7,911.0,900.1,903.6,903.7,2068330.0,18727.84
2015-10-16,904.5,914.8,903.7,914.8,912.15,3485193.0,31757.65
2015-10-19,941.0,965.5,941.0,962.3,963.5,7658875.0,73267.06
2015-10-20,965.0,966.7,953.0,955.0,956.7,4135503.0,39596.06
2015-10-21,955.5,974.8,953.0,953.9,955.0,3292615.0,31709.69
2015-10-23,963.95,973.05,941.15,954.8,955.65,2778068.0,26750.1
